Buyer ID,Age,Location,Painting Preference (%),Sculpture Preference (%),Photograph Preference (%),Avg Spend,Views,Likes,Style Preference,Medium Preference,Feedback Sentiment,Repeat Purchases
B2568,36,Dubai,49,57,-6,1326,11,8,Impressionist,Watercolor,Negative,2
B2569,29,Singapore,32,41,27,1674,19,6,Impressionist,Sculpture,Negative,6
B2570,52,Berlin,54,21,25,779,27,12,Impressionist,Bronze,Positive,10
B2571,46,Tokyo,85,21,-6,353,28,2,Impressionist,Mixed Media,Neutral,3
B2572,20,Tokyo,96,17,-13,974,15,15,Contemporary,Sculpture,Neutral,4
B2573,33,Toronto,88,27,-15,757,25,9,Abstract,Mixed Media,Neutral,8
B2574,42,Mumbai,8,31,61,1286,26,14,Impressionist,Watercolor,Positive,5
B2575,32,Dubai,68,50,-18,1384,28,7,Realistic,Digital Prints,Negative,10
B2576,29,Tokyo,78,18,4,1939,7,19,Realistic,Watercolor,Positive,5
B2577,28,Berlin,90,28,-18,1847,38,18,Contemporary,Oil,Negative,7
B2578,21,Dubai,1,54,45,1545,13,1,Abstract,Bronze,Neutral,6
B2579,24,Singapore,33,97,-30,1521,49,15,Impressionist,Sculpture,Positive,9
B2580,49,London,68,45,-13,1008,44,19,Impressionist,Oil,Negative,8
B2581,35,London,29,18,53,379,16,14,Realistic,Mixed Media,Neutral,6
B2582,58,Paris,18,67,15,707,17,8,Impressionist,Bronze,Negative,8
B2583,50,Tokyo,85,93,-78,1510,19,6,Impressionist,Watercolor,Negative,5
B2584,32,Berlin,78,84,-62,337,34,17,Realistic,Bronze,Neutral,1
B2585,47,Mumbai,23,57,20,794,34,17,Impressionist,Watercolor,Positive,6
B2586,49,Mumbai,64,28,8,768,20,20,Impressionist,Mixed Media,Positive,10
B2587,59,Tokyo,39,91,-30,1354,49,4,Surreal,Bronze,Neutral,1
B2588,21,Berlin,10,76,14,369,27,6,Abstract,Digital Prints,Positive,4
B2589,28,Toronto,10,47,43,1613,15,19,Impressionist,Mixed Media,Positive,5
B2590,26,Singapore,39,6,55,324,29,5,Abstract,Mixed Media,Neutral,4
B2591,51,Dubai,2,20,78,1211,46,17,Abstract,Watercolor,Neutral,1
B2592,61,Berlin,24,33,43,1285,20,17,Abstract,Digital Prints,Neutral,10
B2593,42,Tokyo,95,63,-58,612,47,11,Contemporary,Bronze,Neutral,10
B2594,59,Toronto,73,40,-13,547,25,19,Contemporary,Oil,Negative,4
B2595,19,Singapore,72,58,-30,644,42,13,Surreal,Mixed Media,Neutral,9
B2596,59,Tokyo,91,80,-71,1816,17,9,Surreal,Digital Prints,Negative,4
B2597,52,Tokyo,91,57,-48,1258,24,14,Impressionist,Watercolor,Positive,1
B2598,50,Sydney,72,32,-4,128,18,18,Contemporary,Sculpture,Neutral,7
B2599,48,Tokyo,38,66,-4,1515,11,18,Abstract,Bronze,Positive,1
B2600,34,NYC,68,94,-62,975,19,4,Surreal,Mixed Media,Negative,8
B2601,38,Dubai,55,93,-48,1189,6,12,Realistic,Watercolor,Positive,4
B2602,24,Dubai,15,23,62,167,49,5,Impressionist,Digital Prints,Neutral,5
B2603,22,Tokyo,94,59,-53,223,8,2,Surreal,Oil,Neutral,9
B2604,44,Tokyo,42,72,-14,120,30,1,Surreal,Watercolor,Neutral,5
B2605,57,Tokyo,66,69,-35,1960,15,10,Contemporary,Digital Prints,Positive,6
B2606,32,Sydney,76,10,14,963,20,19,Abstract,Digital Prints,Negative,2
B2607,55,Sydney,11,35,54,1073,41,20,Contemporary,Oil,Positive,8
B2608,56,Berlin,65,93,-58,171,11,19,Abstract,Mixed Media,Positive,2
B2609,36,Tokyo,99,54,-53,1910,30,18,Impressionist,Sculpture,Neutral,2
B2610,39,Sydney,42,11,47,1334,31,17,Contemporary,Digital Prints,Neutral,4
B2611,30,London,1,65,34,1317,24,12,Contemporary,Mixed Media,Negative,3
B2612,44,Toronto,20,69,11,1159,47,19,Impressionist,Sculpture,Positive,9
B2613,20,Mumbai,29,23,48,1124,14,11,Surreal,Mixed Media,Neutral,7
B2614,58,Dubai,38,14,48,1869,25,7,Surreal,Mixed Media,Negative,4
B2615,21,NYC,61,15,24,1912,12,2,Impressionist,Digital Prints,Neutral,4
B2616,50,Mumbai,7,53,40,847,6,6,Realistic,Bronze,Neutral,3
B2617,45,Sydney,93,76,-69,1562,21,11,Impressionist,Watercolor,Positive,7
B2618,57,Tokyo,45,95,-40,1745,21,20,Impressionist,Oil,Negative,7
B2619,18,Singapore,26,72,2,447,13,17,Abstract,Sculpture,Positive,1
B2620,46,Tokyo,20,16,64,1400,26,19,Contemporary,Oil,Negative,9
B2621,26,Mumbai,37,98,-35,1012,46,8,Abstract,Watercolor,Negative,10
B2622,55,Sydney,39,86,-25,1470,10,8,Realistic,Oil,Positive,1
B2623,29,Paris,29,54,17,497,36,14,Realistic,Watercolor,Negative,9
B2624,46,NYC,77,52,-29,750,41,4,Abstract,Watercolor,Neutral,2
B2625,52,London,57,6,37,1617,45,9,Impressionist,Bronze,Neutral,1
B2626,44,Dubai,44,9,47,1145,46,5,Realistic,Mixed Media,Neutral,8
B2627,60,Paris,75,10,15,441,8,10,Contemporary,Mixed Media,Neutral,9
B2628,26,Toronto,29,64,7,930,49,17,Abstract,Digital Prints,Neutral,9
B2629,52,Singapore,18,14,68,1775,31,4,Impressionist,Mixed Media,Neutral,8
B2630,19,Paris,84,87,-71,740,50,18,Surreal,Digital Prints,Negative,9
B2631,35,Dubai,87,8,5,850,8,10,Contemporary,Oil,Neutral,8
B2632,21,Singapore,55,63,-18,377,6,9,Abstract,Watercolor,Neutral,9
B2633,57,Sydney,82,45,-27,1944,32,1,Contemporary,Oil,Neutral,5
B2634,39,Toronto,50,0,50,1602,24,3,Surreal,Bronze,Neutral,4
B2635,25,Singapore,57,90,-47,1839,18,9,Impressionist,Sculpture,Positive,6
B2636,25,Mumbai,10,60,30,385,30,1,Contemporary,Bronze,Neutral,1
B2637,37,Toronto,16,27,57,527,5,1,Contemporary,Watercolor,Neutral,4
B2638,53,Singapore,96,55,-51,124,19,8,Abstract,Sculpture,Negative,5
B2639,34,Berlin,59,67,-26,1620,16,9,Impressionist,Watercolor,Positive,5
B2640,28,Dubai,60,52,-12,1354,35,14,Contemporary,Watercolor,Neutral,5
B2641,56,Mumbai,23,86,-9,183,35,10,Surreal,Mixed Media,Neutral,7
B2642,23,Toronto,25,66,9,1355,25,20,Surreal,Oil,Positive,5
B2643,59,NYC,66,7,27,659,42,2,Abstract,Watercolor,Positive,8
B2644,46,Toronto,8,13,79,408,12,15,Impressionist,Digital Prints,Negative,2
B2645,53,Mumbai,70,35,-5,1333,47,5,Contemporary,Bronze,Positive,10
B2646,24,Dubai,46,88,-34,1309,43,5,Contemporary,Digital Prints,Neutral,4
B2647,21,Mumbai,13,55,32,303,41,5,Impressionist,Bronze,Negative,2
B2648,39,Dubai,18,46,36,338,31,14,Abstract,Watercolor,Positive,6
B2649,26,Tokyo,72,41,-13,1687,30,17,Contemporary,Oil,Neutral,7
B2650,56,Toronto,8,33,59,275,23,4,Surreal,Digital Prints,Neutral,9
B2651,50,Berlin,20,18,62,1295,12,13,Impressionist,Watercolor,Negative,10
B2652,20,Toronto,7,99,-6,1223,49,20,Realistic,Watercolor,Positive,1
B2653,27,Tokyo,98,98,-96,1586,8,17,Abstract,Mixed Media,Neutral,8
B2654,32,Dubai,91,2,7,303,23,1,Abstract,Watercolor,Negative,9
B2655,64,Sydney,20,38,42,1361,21,3,Contemporary,Mixed Media,Neutral,6
B2656,62,Tokyo,41,87,-28,954,29,13,Abstract,Mixed Media,Neutral,10
B2657,22,London,65,88,-53,1232,15,7,Contemporary,Digital Prints,Negative,8
B2658,46,Dubai,45,71,-16,948,26,2,Abstract,Bronze,Neutral,6
B2659,53,NYC,82,78,-60,1851,49,15,Contemporary,Watercolor,Neutral,9
B2660,22,Tokyo,37,15,48,1552,25,8,Surreal,Sculpture,Neutral,10
B2661,18,Singapore,73,31,-4,765,32,14,Realistic,Mixed Media,Neutral,1
B2662,34,Berlin,40,66,-6,310,11,13,Realistic,Mixed Media,Neutral,2
B2663,53,Paris,73,68,-41,1629,41,2,Realistic,Mixed Media,Negative,9
B2664,33,Paris,67,76,-43,1153,34,3,Abstract,Digital Prints,Positive,8
B2665,52,Tokyo,13,2,85,411,25,3,Abstract,Mixed Media,Positive,10
B2666,33,Singapore,94,44,-38,1762,31,7,Realistic,Digital Prints,Positive,2
B2667,26,Toronto,20,76,4,548,9,20,Impressionist,Bronze,Positive,5
B2668,48,Toronto,66,55,-21,238,20,10,Abstract,Mixed Media,Negative,4
B2669,52,Mumbai,47,50,3,965,45,20,Abstract,Mixed Media,Negative,10
B2670,59,NYC,48,100,-48,491,30,6,Realistic,Bronze,Positive,4
B2671,21,Mumbai,78,41,-19,798,10,20,Surreal,Watercolor,Positive,6
B2672,28,Toronto,10,88,2,1178,22,8,Realistic,Digital Prints,Positive,8
B2673,29,Sydney,44,23,33,693,12,1,Realistic,Sculpture,Neutral,4
B2674,20,Berlin,41,33,26,921,12,8,Surreal,Oil,Positive,5
B2675,45,Mumbai,84,28,-12,484,42,9,Surreal,Watercolor,Positive,6
B2676,46,Paris,88,3,9,617,32,20,Abstract,Mixed Media,Positive,9
B2677,42,Dubai,70,35,-5,1664,24,15,Surreal,Watercolor,Negative,4
B2678,64,NYC,41,20,39,239,13,15,Realistic,Mixed Media,Neutral,9
B2679,40,Paris,37,89,-26,1297,42,20,Impressionist,Digital Prints,Positive,4
B2680,47,Dubai,83,74,-57,922,28,2,Abstract,Mixed Media,Neutral,6
B2681,45,Toronto,31,61,8,920,21,6,Realistic,Bronze,Negative,8
B2682,22,Sydney,45,63,-8,647,38,11,Realistic,Watercolor,Neutral,5
B2683,48,Mumbai,80,23,-3,922,18,17,Abstract,Oil,Neutral,6
B2684,51,Toronto,34,67,-1,731,7,15,Impressionist,Mixed Media,Neutral,2
B2685,35,Tokyo,78,6,16,1062,41,18,Contemporary,Sculpture,Neutral,10
B2686,21,Sydney,34,50,16,1153,12,9,Impressionist,Mixed Media,Negative,1
B2687,64,Berlin,88,24,-12,892,23,1,Contemporary,Watercolor,Neutral,8
B2688,41,Toronto,96,3,1,1386,37,12,Abstract,Mixed Media,Positive,9
B2689,28,Toronto,81,1,18,1117,47,2,Abstract,Oil,Neutral,6
B2690,22,Paris,14,28,58,1088,38,2,Contemporary,Bronze,Negative,10
B2691,35,Berlin,54,17,29,1240,12,4,Surreal,Watercolor,Negative,3
B2692,39,Singapore,60,99,-59,921,23,13,Abstract,Watercolor,Neutral,4
B2693,65,Sydney,20,37,43,1472,35,20,Contemporary,Digital Prints,Neutral,1
B2694,54,London,95,56,-51,1533,11,20,Contemporary,Mixed Media,Neutral,9
B2695,30,Dubai,18,46,36,285,43,4,Impressionist,Sculpture,Neutral,7
B2696,38,Toronto,28,60,12,697,45,12,Abstract,Mixed Media,Negative,6
B2697,24,NYC,29,3,68,1124,27,11,Surreal,Bronze,Negative,10
B2698,38,Mumbai,33,41,26,1498,19,4,Abstract,Mixed Media,Neutral,2
B2699,41,Dubai,33,57,10,162,30,10,Realistic,Mixed Media,Positive,9
B2700,18,Tokyo,47,45,8,569,5,7,Surreal,Sculpture,Neutral,2
B2701,23,Sydney,64,6,30,552,40,18,Realistic,Mixed Media,Positive,8
B2702,43,Berlin,11,61,28,559,5,12,Contemporary,Bronze,Neutral,8
B2703,47,Dubai,33,69,-2,544,11,8,Contemporary,Sculpture,Neutral,2
B2704,42,Mumbai,26,8,66,756,30,8,Abstract,Watercolor,Positive,4
B2705,40,Paris,90,79,-69,1374,27,7,Impressionist,Bronze,Positive,8
B2706,43,London,62,49,-11,1275,31,1,Abstract,Bronze,Negative,7
B2707,25,London,61,60,-21,1549,10,15,Realistic,Sculpture,Neutral,7
B2708,19,NYC,7,1,92,214,45,16,Impressionist,Sculpture,Neutral,4
B2709,45,Berlin,35,25,40,578,17,19,Contemporary,Sculpture,Positive,1
B2710,47,Dubai,62,87,-49,954,8,5,Abstract,Watercolor,Neutral,3
B2711,27,London,73,59,-32,1437,39,12,Impressionist,Sculpture,Neutral,3
B2712,40,Singapore,52,17,31,529,32,20,Surreal,Sculpture,Negative,4
B2713,30,Paris,25,22,53,210,40,14,Surreal,Oil,Positive,7
B2714,18,Paris,63,3,34,966,7,9,Impressionist,Sculpture,Neutral,3
B2715,54,London,78,50,-28,1693,8,5,Realistic,Oil,Negative,4
B2716,35,Paris,24,88,-12,1568,24,14,Realistic,Digital Prints,Neutral,5
B2717,36,Mumbai,8,60,32,1875,32,20,Realistic,Sculpture,Neutral,9
B2718,37,London,14,37,49,1686,11,7,Abstract,Sculpture,Neutral,2
B2719,64,Berlin,59,70,-29,1841,11,6,Realistic,Watercolor,Neutral,6
B2720,30,Tokyo,82,53,-35,1505,39,6,Surreal,Oil,Neutral,5
B2721,41,Sydney,57,47,-4,1854,42,4,Contemporary,Bronze,Negative,8
B2722,43,London,78,13,9,1221,36,1,Abstract,Digital Prints,Neutral,3
B2723,46,Tokyo,0,86,14,1164,9,18,Impressionist,Digital Prints,Negative,4
B2724,20,Mumbai,7,64,29,1407,43,3,Surreal,Sculpture,Positive,8
B2725,40,London,58,53,-11,1738,25,15,Impressionist,Digital Prints,Neutral,5
B2726,23,Tokyo,63,12,25,1453,24,16,Realistic,Bronze,Neutral,6
B2727,19,Mumbai,62,47,-9,1157,17,9,Abstract,Bronze,Negative,4
B2728,35,Sydney,59,65,-24,1342,19,16,Contemporary,Watercolor,Positive,2
B2729,20,Paris,47,39,14,1771,41,18,Abstract,Digital Prints,Positive,7
B2730,64,Singapore,99,51,-50,1592,24,14,Surreal,Watercolor,Positive,7
B2731,44,Mumbai,27,57,16,981,47,4,Contemporary,Sculpture,Positive,8
B2732,48,Singapore,78,85,-63,653,6,14,Contemporary,Watercolor,Negative,4
B2733,25,Berlin,3,67,30,1422,27,17,Surreal,Bronze,Negative,5
B2734,42,Toronto,82,96,-78,1237,37,7,Contemporary,Watercolor,Negative,6
B2735,54,Mumbai,82,66,-48,691,5,3,Contemporary,Bronze,Neutral,7
B2736,45,Dubai,98,69,-67,799,21,1,Abstract,Digital Prints,Negative,2
B2737,44,London,1,31,68,606,36,15,Surreal,Oil,Neutral,7
B2738,42,Berlin,59,100,-59,1218,45,2,Contemporary,Watercolor,Negative,7
B2739,27,London,81,3,16,378,25,19,Surreal,Mixed Media,Negative,7
B2740,55,Paris,34,3,63,258,38,7,Surreal,Digital Prints,Neutral,8
B2741,42,Sydney,21,60,19,1243,30,13,Impressionist,Bronze,Negative,9
B2742,53,NYC,12,76,12,595,50,12,Realistic,Digital Prints,Neutral,4
B2743,32,NYC,70,1,29,1434,48,8,Abstract,Watercolor,Positive,8
B2744,54,London,42,70,-12,1802,7,16,Impressionist,Mixed Media,Negative,6
B2745,39,NYC,45,62,-7,1042,17,15,Impressionist,Watercolor,Negative,5
B2746,36,Berlin,97,52,-49,925,8,8,Abstract,Watercolor,Neutral,6
B2747,44,Berlin,88,21,-9,1964,28,7,Abstract,Sculpture,Neutral,2
B2748,20,Sydney,4,98,-2,1258,20,9,Impressionist,Bronze,Positive,8
B2749,39,Toronto,16,90,-6,1267,33,5,Surreal,Oil,Neutral,1
B2750,50,NYC,24,0,76,1329,13,11,Impressionist,Digital Prints,Positive,8
B2751,48,London,59,62,-21,339,40,7,Surreal,Oil,Positive,10
B2752,21,London,84,26,-10,1337,8,4,Abstract,Bronze,Negative,2
B2753,32,Paris,66,85,-51,255,44,3,Realistic,Mixed Media,Positive,4
B2754,54,Mumbai,36,49,15,478,47,18,Abstract,Oil,Positive,4
B2755,36,Singapore,4,0,96,634,39,18,Abstract,Watercolor,Neutral,4
B2756,58,Singapore,73,97,-70,1198,36,14,Realistic,Sculpture,Neutral,8
B2757,35,Toronto,93,34,-27,431,44,2,Contemporary,Oil,Neutral,5
B2758,32,Singapore,15,53,32,1591,19,12,Abstract,Bronze,Positive,1
B2759,47,Sydney,38,72,-10,211,38,5,Abstract,Watercolor,Positive,6
B2760,59,Berlin,74,95,-69,1191,16,14,Impressionist,Watercolor,Neutral,2
B2761,34,Toronto,47,44,9,654,17,9,Abstract,Oil,Negative,10
B2762,47,Tokyo,79,11,10,1931,25,7,Impressionist,Sculpture,Negative,6
B2763,60,Sydney,57,100,-57,1829,13,7,Abstract,Watercolor,Negative,9
B2764,22,NYC,59,16,25,114,25,9,Surreal,Bronze,Neutral,8
B2765,51,Sydney,97,94,-91,1088,8,17,Surreal,Mixed Media,Negative,4
B2766,36,London,13,74,13,1308,5,18,Surreal,Digital Prints,Negative,5
B2767,45,Tokyo,57,59,-16,1904,15,5,Surreal,Oil,Negative,1
B2768,59,Tokyo,76,92,-68,593,16,2,Impressionist,Oil,Negative,7
B2769,42,Tokyo,83,95,-78,139,9,5,Contemporary,Bronze,Positive,7
B2770,49,Mumbai,13,7,80,152,24,20,Abstract,Watercolor,Positive,6
B2771,41,Berlin,27,57,16,347,28,7,Surreal,Watercolor,Neutral,2
B2772,39,NYC,15,86,-1,779,43,6,Abstract,Sculpture,Negative,6
B2773,27,Toronto,60,92,-52,224,19,14,Contemporary,Watercolor,Neutral,4
B2774,47,Paris,4,70,26,663,40,2,Realistic,Oil,Neutral,5
B2775,63,Singapore,62,82,-44,859,8,6,Contemporary,Oil,Negative,9
B2776,24,Paris,96,51,-47,1790,7,6,Abstract,Digital Prints,Positive,6
B2777,59,London,39,31,30,1152,39,13,Realistic,Bronze,Positive,9
B2778,18,Dubai,97,96,-93,525,46,1,Contemporary,Mixed Media,Positive,4
B2779,34,Mumbai,41,49,10,1411,47,18,Abstract,Bronze,Positive,6
B2780,43,Singapore,45,61,-6,395,18,12,Realistic,Digital Prints,Negative,9
B2781,62,Berlin,26,63,11,414,15,18,Abstract,Digital Prints,Negative,6
B2782,37,Berlin,65,67,-32,436,35,7,Contemporary,Oil,Negative,10
B2783,21,NYC,9,74,17,239,38,6,Contemporary,Mixed Media,Neutral,9
B2784,30,Sydney,69,9,22,156,31,9,Surreal,Watercolor,Neutral,9
B2785,31,Mumbai,91,32,-23,922,9,15,Abstract,Bronze,Positive,5
B2786,45,Paris,58,94,-52,1629,28,17,Impressionist,Bronze,Negative,4
B2787,24,Dubai,4,79,17,1868,36,4,Surreal,Watercolor,Positive,1
B2788,54,Dubai,90,84,-74,918,43,18,Impressionist,Oil,Neutral,3
B2789,65,Berlin,49,18,33,1476,34,7,Abstract,Oil,Negative,2
B2790,51,Sydney,15,62,23,1755,39,6,Abstract,Digital Prints,Neutral,7
B2791,31,NYC,99,49,-48,373,17,12,Surreal,Digital Prints,Neutral,3
B2792,57,NYC,73,72,-45,737,42,4,Contemporary,Watercolor,Neutral,6
B2793,38,Toronto,38,49,13,996,49,15,Realistic,Oil,Negative,5
B2794,53,Mumbai,93,59,-52,569,8,10,Contemporary,Bronze,Negative,10
B2795,23,Berlin,41,31,28,1246,11,13,Surreal,Oil,Negative,5
B2796,39,Tokyo,57,44,-1,1675,29,6,Abstract,Bronze,Neutral,5
B2797,51,Berlin,16,27,57,482,50,4,Surreal,Bronze,Positive,7
B2798,38,Berlin,74,78,-52,1759,13,17,Realistic,Oil,Negative,10
B2799,20,Tokyo,65,85,-50,1139,17,14,Realistic,Mixed Media,Positive,5
B2800,49,NYC,94,67,-61,414,46,3,Realistic,Sculpture,Neutral,4
B2801,32,Toronto,71,35,-6,1288,49,20,Realistic,Sculpture,Neutral,10
B2802,32,Toronto,7,9,84,1767,26,10,Realistic,Bronze,Positive,2
B2803,64,Dubai,62,70,-32,1780,12,3,Surreal,Sculpture,Negative,6
B2804,31,Tokyo,19,83,-2,1024,36,7,Abstract,Bronze,Neutral,6
B2805,25,Mumbai,43,11,46,1333,10,8,Impressionist,Oil,Positive,3
B2806,25,Paris,88,40,-28,1462,26,6,Contemporary,Bronze,Negative,1
B2807,49,Mumbai,64,41,-5,1094,40,11,Realistic,Watercolor,Neutral,10
B2808,40,Sydney,3,89,8,524,48,18,Impressionist,Digital Prints,Positive,4
B2809,56,Berlin,80,30,-10,1491,39,17,Abstract,Digital Prints,Neutral,9
B2810,22,Sydney,3,41,56,562,22,7,Realistic,Bronze,Negative,10
B2811,61,NYC,59,69,-28,1748,8,9,Contemporary,Sculpture,Negative,5
B2812,31,Sydney,17,42,41,189,41,15,Surreal,Bronze,Positive,2
B2813,60,Dubai,47,61,-8,1675,34,14,Realistic,Bronze,Positive,9
B2814,61,Mumbai,51,97,-48,1847,43,5,Contemporary,Digital Prints,Positive,9
B2815,54,Toronto,39,32,29,573,31,12,Realistic,Mixed Media,Neutral,2
B2816,39,Mumbai,26,30,44,350,13,20,Impressionist,Mixed Media,Neutral,10
B2817,45,London,12,40,48,1985,18,10,Impressionist,Bronze,Neutral,9
B2818,63,Toronto,21,91,-12,789,33,14,Abstract,Oil,Negative,4
B2819,49,Dubai,29,83,-12,745,26,5,Surreal,Bronze,Positive,1
B2820,62,Berlin,0,2,98,125,39,4,Surreal,Bronze,Negative,8
B2821,28,Dubai,60,73,-33,271,35,7,Realistic,Mixed Media,Neutral,8
B2822,63,NYC,2,23,75,1188,43,4,Impressionist,Bronze,Positive,1
B2823,39,NYC,33,65,2,751,41,3,Contemporary,Bronze,Positive,5
B2824,63,Toronto,60,65,-25,301,12,8,Abstract,Watercolor,Negative,4
B2825,28,London,19,82,-1,1888,9,12,Surreal,Watercolor,Positive,9
B2826,42,Berlin,71,76,-47,1934,34,6,Realistic,Watercolor,Neutral,7
B2827,30,Mumbai,42,73,-15,1535,19,15,Impressionist,Oil,Negative,6
B2828,31,Dubai,78,19,3,1003,11,4,Abstract,Bronze,Neutral,2
B2829,26,Singapore,70,18,12,1248,13,11,Realistic,Bronze,Neutral,8
B2830,29,Toronto,49,67,-16,662,38,17,Impressionist,Mixed Media,Negative,3
B2831,31,London,58,90,-48,200,8,5,Abstract,Digital Prints,Negative,9
B2832,20,London,72,89,-61,248,43,18,Abstract,Bronze,Negative,8
B2833,23,Tokyo,99,51,-50,521,23,19,Impressionist,Watercolor,Positive,5
B2834,39,London,73,79,-52,145,26,11,Impressionist,Sculpture,Neutral,5
B2835,26,London,12,11,77,384,18,20,Realistic,Oil,Negative,5
B2836,40,Toronto,40,51,9,1571,37,4,Impressionist,Bronze,Positive,9
B2837,50,Mumbai,68,25,7,436,19,11,Contemporary,Bronze,Positive,10
B2838,43,Toronto,65,39,-4,1922,11,17,Abstract,Mixed Media,Neutral,9
B2839,55,Mumbai,97,39,-36,1831,25,6,Realistic,Sculpture,Negative,8
B2840,29,Mumbai,86,38,-24,212,22,19,Contemporary,Watercolor,Negative,5
B2841,50,Dubai,70,35,-5,266,28,9,Surreal,Oil,Negative,2
B2842,30,Berlin,17,9,74,196,37,4,Realistic,Sculpture,Negative,8
B2843,25,Singapore,56,5,39,656,37,10,Surreal,Oil,Positive,1
B2844,23,Singapore,31,99,-30,225,5,17,Impressionist,Watercolor,Negative,6
B2845,29,Tokyo,61,21,18,959,28,4,Surreal,Sculpture,Neutral,7
B2846,62,Paris,49,40,11,656,30,13,Impressionist,Oil,Negative,2
B2847,20,Berlin,17,17,66,842,42,9,Impressionist,Watercolor,Negative,5
B2848,59,Tokyo,4,19,77,542,50,12,Contemporary,Sculpture,Neutral,10
B2849,42,London,61,96,-57,188,46,12,Abstract,Bronze,Negative,8
B2850,63,London,51,58,-9,1766,24,16,Surreal,Bronze,Neutral,9
B2851,34,Mumbai,16,49,35,375,45,8,Surreal,Oil,Negative,4
B2852,41,Paris,69,85,-54,1963,42,17,Realistic,Bronze,Positive,3
B2853,53,Sydney,64,36,0,489,33,13,Realistic,Sculpture,Negative,6
B2854,46,Mumbai,60,69,-29,1910,37,12,Surreal,Watercolor,Negative,1
B2855,48,Paris,80,31,-11,158,18,20,Realistic,Bronze,Neutral,4
B2856,28,Toronto,58,100,-58,574,40,20,Abstract,Watercolor,Neutral,2
B2857,25,Toronto,15,66,19,755,5,6,Realistic,Sculpture,Neutral,4
B2858,50,NYC,18,5,77,119,30,16,Impressionist,Oil,Neutral,7
B2859,23,Mumbai,73,7,20,562,13,20,Impressionist,Bronze,Positive,6
B2860,60,London,69,40,-9,1046,40,14,Surreal,Sculpture,Negative,2
B2861,57,NYC,92,23,-15,1424,24,6,Surreal,Digital Prints,Neutral,1
B2862,38,Berlin,14,43,43,829,35,2,Realistic,Digital Prints,Neutral,6
B2863,55,Toronto,58,94,-52,1735,14,20,Surreal,Bronze,Neutral,9
B2864,50,NYC,3,100,-3,492,27,10,Contemporary,Sculpture,Negative,5
B2865,22,Sydney,53,64,-17,1167,26,9,Surreal,Oil,Negative,6
B2866,25,Dubai,3,94,3,1927,7,1,Realistic,Digital Prints,Neutral,6
B2867,46,Paris,62,99,-61,982,19,2,Abstract,Bronze,Neutral,8
B2868,65,NYC,20,21,59,457,35,19,Abstract,Digital Prints,Negative,7
B2869,62,Tokyo,38,89,-27,459,15,17,Surreal,Digital Prints,Neutral,3
B2870,56,London,81,14,5,143,42,18,Contemporary,Digital Prints,Neutral,8
B2871,43,Toronto,42,85,-27,806,12,13,Surreal,Oil,Neutral,8
B2872,53,Dubai,40,20,40,1940,12,13,Realistic,Mixed Media,Negative,10
B2873,40,Toronto,64,76,-40,987,36,15,Surreal,Oil,Positive,10
B2874,18,Sydney,18,74,8,978,42,12,Impressionist,Sculpture,Negative,8
B2875,30,Toronto,59,39,2,283,46,18,Surreal,Bronze,Positive,6
B2876,64,Dubai,24,88,-12,1259,33,13,Contemporary,Digital Prints,Negative,7
B2877,60,Paris,21,83,-4,1774,50,11,Abstract,Bronze,Positive,6
B2878,42,Paris,13,8,79,1180,50,17,Realistic,Mixed Media,Positive,10
B2879,62,Dubai,69,16,15,1377,10,7,Surreal,Bronze,Positive,8
B2880,30,Mumbai,33,31,36,340,29,9,Realistic,Digital Prints,Negative,9
B2881,22,London,31,3,66,1901,5,20,Impressionist,Mixed Media,Negative,6
B2882,33,London,62,40,-2,339,20,18,Realistic,Digital Prints,Negative,5
B2883,57,Paris,58,73,-31,1677,17,7,Contemporary,Oil,Negative,4
B2884,37,London,1,63,36,1965,40,20,Realistic,Digital Prints,Positive,3
B2885,51,Mumbai,11,2,87,1505,46,7,Contemporary,Watercolor,Negative,2
B2886,37,Tokyo,97,98,-95,1485,12,15,Realistic,Bronze,Positive,7
B2887,42,Berlin,25,90,-15,1367,42,18,Abstract,Digital Prints,Positive,2
B2888,56,NYC,23,77,0,1880,15,17,Contemporary,Bronze,Negative,4
B2889,52,Sydney,44,24,32,1472,48,5,Contemporary,Sculpture,Neutral,7
B2890,59,Singapore,73,27,0,269,28,15,Realistic,Sculpture,Negative,4
B2891,42,Berlin,88,94,-82,1889,22,19,Surreal,Digital Prints,Negative,4
B2892,25,NYC,60,97,-57,1863,18,16,Realistic,Sculpture,Negative,10
B2893,35,Mumbai,50,81,-31,1737,44,11,Abstract,Watercolor,Positive,9
B2894,48,NYC,36,60,4,608,24,3,Impressionist,Bronze,Negative,9
B2895,60,Mumbai,42,47,11,1645,12,12,Realistic,Mixed Media,Neutral,1
B2896,40,Mumbai,87,44,-31,1697,38,17,Impressionist,Bronze,Negative,4
B2897,43,NYC,50,77,-27,1365,28,1,Impressionist,Sculpture,Neutral,10
B2898,51,London,19,29,52,348,36,15,Contemporary,Sculpture,Neutral,5
B2899,44,Dubai,49,78,-27,1890,12,15,Impressionist,Sculpture,Negative,8
B2900,65,Toronto,27,2,71,774,23,14,Contemporary,Watercolor,Positive,3
B2901,18,Sydney,20,31,49,1888,34,1,Surreal,Mixed Media,Negative,4
B2902,65,Dubai,70,40,-10,1236,33,3,Impressionist,Digital Prints,Neutral,1
B2903,39,Singapore,81,8,11,923,16,20,Impressionist,Oil,Neutral,8
